OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
212289;5,20081E+18;5;3;15;0;2020;8;13;3;3;3;7;0;1;1;0;0;0;0;361888,7708;5649462,534;7,032509842;50,98017133;0
212298;5,20081E+18;5;3;15;0;2020;8;6;3;3;0;6;0;1;1;0;0;0;0;362836,3694;5651325,609;7,045297208;50,99714182;0
212310;5,20081E+18;5;3;15;0;2020;8;21;3;3;1;5;2;0;1;0;0;0;0;356066,2855;5648791,068;6,949885993;50,972711;0
212329;5,20081E+18;5;3;15;0;2020;8;12;3;3;1;6;0;1;1;0;0;0;0;346986,9421;5645954,756;6,821854253;50,9448833;0
212331;5,20081E+18;5;3;15;0;2020;8;12;3;3;3;2;0;1;1;0;0;0;0;349632,9237;5642508,208;6,860913226;50,91460767;0
212341;5,20081E+18;5;3;15;0;2020;8;16;7;2;5;5;0;0;1;0;1;0;0;358550,295;5644871,821;6,986766341;50,93810412;0
212343;5,20081E+18;5;3;15;0;2020;8;17;7;2;0;1;0;1;0;0;0;0;0;356836,3937;5651666,358;6,959714698;50,99874266;0
212345;5,20081E+18;5;3;15;0;2020;8;8;7;3;6;4;0;0;1;1;0;0;0;356201,1363;5649169,311;6,951655832;50,97614388;0
212347;5,20081E+18;5;3;15;0;2020;8;7;7;2;0;1;0;0;0;0;1;0;0;354769,843;5640780,546;6,934625609;50,90039706;0
212348;5,20081E+18;5;3;15;0;2020;8;15;3;3;5;2;0;0;1;0;1;0;1;353240,0238;5643660,234;6,911726557;50,92588905;0
212371;5,20081E+18;5;3;15;0;2020;8;20;3;3;3;6;0;0;1;0;0;0;1;356268,1256;5644165,759;6,954584977;50,93119452;0
212393;5,20081E+18;5;3;15;0;2020;8;11;2;3;6;7;0;0;1;1;0;0;0;360961,2034;5645067,573;7,020983679;50,94044974;0
212394;5,20081E+18;5;3;15;0;2020;8;20;2;2;0;7;0;1;0;0;0;0;0;359761,7813;5649028,509;7,002396389;50,9757566;0
212396;5,20081E+18;5;3;15;0;2020;8;14;2;3;5;2;0;0;1;0;1;0;0;362975,946;5650841,347;7,047467774;50,99282287;0
212398;5,20081E+18;5;3;15;0;2020;8;21;2;2;0;7;1;1;0;0;0;0;0;350736,14;5645751,922;6,875267594;50,94404343;0
212404;5,20081E+18;5;3;15;0;2020;8;11;2;3;0;5;0;1;1;0;0;0;0;356397,924;5645596,782;6,955866862;50,94408727;0
212428;5,20081E+18;5;3;15;0;2020;8;18;3;3;0;1;0;1;0;0;0;0;0;354721,5711;5644381,875;6,932505415;50,93274925;0
212430;5,20081E+18;5;3;15;0;2020;8;1;3;3;0;6;2;0;1;0;1;0;0;356600,2252;5645625,036;6,958733481;50,94439154;0
212435;5,20081E+18;5;3;15;0;2020;8;9;3;2;0;1;0;0;0;0;1;0;0;359051,063;5644858,891;6,993894023;50,93811054;0
212441;5,20081E+18;5;3;15;0;2020;8;10;5;3;0;1;0;1;0;0;0;0;0;350589,4771;5650224,792;6,871344545;50,98420022;1
212450;5,20081E+18;5;3;15;0;2020;8;16;6;3;0;7;0;1;0;0;0;0;1;362862,7114;5648600,449;7,046700834;50,97265629;0
212469;5,20082E+18;5;3;15;0;2020;8;17;7;3;3;6;0;0;1;0;1;0;0;357717,8042;5649165,283;6,973247062;50,9764844;0
212479;5,20081E+18;5;3;15;0;2020;8;18;5;3;0;1;0;1;0;0;0;0;0;354864,4422;5646454,77;6,933711346;50,95141378;1
212503;5,20081E+18;5;3;15;0;2020;8;17;6;3;1;1;0;1;1;0;0;0;0;366275,4225;5642533,48;7,097508052;50,91893122;0
212514;5,20081E+18;5;3;15;0;2020;8;17;6;3;3;6;0;0;1;0;1;0;0;356766,6937;5648939,663;6,959796914;50,97422101;1
212517;5,20082E+18;5;3;15;0;2020;8;11;7;3;1;7;0;1;1;0;0;0;0;347841,9201;5645638,692;6,834147597;50,94226937;0
212524;5,20081E+18;5;3;15;0;2020;8;17;4;3;2;6;0;0;1;0;0;0;0;366175,663;5637786,789;7,097829044;50,87624628;0
212528;5,20081E+18;5;3;15;0;2020;8;17;4;3;5;3;0;0;1;0;0;0;0;359601,135;5645147,849;7,001606663;50,94084163;0
212531;5,20081E+18;5;3;15;0;2020;8;13;5;3;5;3;0;1;0;0;1;0;0;354865,987;5648424,822;6,932947601;50,96911845;0
212537;5,20081E+18;5;3;15;0;2020;8;10;4;3;6;2;0;0;1;1;0;0;0;360096,165;5647478,553;7,007752583;50,96190831;0
212544;5,20081E+18;5;3;15;0;2020;8;14;5;3;5;6;0;0;1;0;1;0;0;353042,0384;5645683,723;6,9080954;50,94402294;0
212547;5,20081E+18;5;3;15;0;2020;8;17;4;3;6;4;0;0;1;1;0;0;0;354440,089;5648809,195;6,926732202;50,97246521;0
212549;5,20081E+18;5;3;15;0;2020;8;19;4;3;3;6;1;0;1;0;0;0;0;356122,7882;5647614,167;6,95115575;50,96214855;1
212551;5,20081E+18;5;3;15;0;2020;8;21;4;3;0;1;1;0;0;0;1;0;0;352443,3251;5645913,778;6,899485796;50,94593742;1
212555;5,20081E+18;5;3;15;0;2020;8;12;6;3;0;5;0;0;1;1;0;0;0;362985,7103;5648429,393;7,048516117;50,97114823;0
212557;5,20081E+18;5;3;15;0;2020;8;9;4;2;0;1;0;1;0;0;0;0;0;353600,2996;5642217,608;6,917428393;50,91301617;1
212560;5,20081E+18;5;3;15;0;2020;8;19;4;3;4;2;0;1;1;0;0;0;0;355809,2216;5645032,15;6,947716086;50,93886609;1
212567;5,20081E+18;5;3;15;0;2020;8;13;6;3;0;1;0;1;0;0;0;0;0;355428,953;5644984,598;6,942326274;50,93834354;0
212571;5,20082E+18;5;3;15;0;2020;8;5;7;3;0;1;1;0;0;0;0;0;1;354930,2746;5643648,356;6,935765374;50,92620982;0
212585;5,20081E+18;5;3;15;0;2020;8;11;5;3;2;6;0;0;1;0;0;0;0;356977,8362;5650936,829;6,962016395;50,99222169;0
212596;5,20081E+18;5;3;15;0;2020;8;1;5;3;0;1;2;0;0;0;0;0;1;355438,755;5644304,683;6,942735408;50,93223574;1
212621;5,20081E+18;5;3;15;0;2020;8;17;6;3;0;7;0;1;1;0;0;0;0;356160,3302;5646418,274;6,952162607;50,95141065;0
212624;5,20082E+18;5;3;15;0;2020;8;19;7;3;5;2;0;0;1;0;0;0;0;355305,9767;5654613,509;6,936743809;51,02484486;0
212635;5,20081E+18;5;3;15;0;2020;8;18;5;3;5;3;0;1;1;0;0;0;0;351652,8375;5646987,803;6,887803521;50,95538623;1
212658;5,20081E+18;5;3;15;0;2020;8;16;6;3;0;7;0;1;0;0;0;0;0;359032,2356;5646137,862;6,993131237;50,94960014;0
212669;5,20081E+18;5;3;15;0;2020;8;15;6;3;6;7;0;0;1;1;0;0;0;356486,996;5645435,056;6,957197634;50,94265604;0
212672;5,20082E+18;5;3;15;0;2020;8;4;7;3;0;1;2;0;0;0;0;0;1;356370,8849;5641174,346;6,957224174;50,90433658;0
212684;5,20081E+18;5;3;15;0;2020;8;16;5;3;0;7;0;0;1;0;0;0;1;357346,7744;5647817,249;6,9684942;50,96427798;1
212719;5,20082E+18;5;3;15;0;2020;8;22;4;3;0;1;2;1;0;0;0;0;0;358634,4834;5639774,78;6,989938812;50,89231722;0
212748;5,20082E+18;5;3;15;0;2020;8;21;1;2;4;2;2;0;1;0;0;0;0;360864,419;5648607,991;7,018253581;50,9722448;1
212750;5,20082E+18;5;3;15;0;2020;8;16;1;3;0;1;0;0;1;0;0;0;0;363371,0797;5647644,109;7,054296487;50,96418215;0
212752;5,20082E+18;5;3;15;0;2020;8;11;1;3;0;7;0;0;0;0;0;0;1;357126,1955;5646189,03;6,965994237;50,94959069;0
212753;5,20082E+18;5;3;15;0;2020;8;13;3;2;4;2;0;1;1;0;0;0;0;361891,183;5650480,243;7,032157389;50,98931827;0
212754;5,20082E+18;5;3;15;0;2020;8;16;1;3;0;1;0;0;0;0;1;0;0;356365,7288;5645331,825;6,955513363;50,94169812;0
212755;5,20082E+18;5;3;15;0;2020;8;16;3;3;0;7;0;1;1;0;0;0;0;365863,8816;5648237,369;7,089555877;50,9700999;0
212757;5,20082E+18;5;3;15;0;2020;8;22;3;2;1;5;2;0;1;0;0;0;0;354376,0893;5649941,811;6,925367572;50,98262744;0
212758;5,20082E+18;5;3;15;0;2020;8;15;3;3;2;6;0;1;1;0;0;0;0;354049,057;5645324,359;6,922563899;50,94104926;0
212759;5,20082E+18;5;3;15;0;2020;8;12;3;3;2;6;0;0;1;0;0;0;0;356739,4777;5641989,236;6,962143108;50,91175154;0
212760;5,20082E+18;5;3;15;0;2020;8;11;1;3;5;3;0;0;1;0;0;0;1;356632,1294;5642748,43;6,960318791;50,91854771;0
212761;5,20082E+18;5;3;15;0;2020;8;18;3;3;0;1;0;1;0;0;0;0;0;355359,003;5645891,26;6,940971354;50,94647397;1
212763;5,20082E+18;5;3;15;0;2020;8;15;3;3;5;3;0;1;1;0;0;0;0;355187,9575;5643737,145;6,939394208;50,92707249;0
212764;5,20082E+18;5;3;15;0;2020;8;11;3;3;2;6;0;1;1;0;0;0;0;355335,7793;5644598,382;6,941154382;50,93484934;0
212765;5,20082E+18;5;3;15;0;2020;8;7;3;3;5;3;0;1;1;0;0;0;0;355378,7093;5643574,59;6,94217112;50,92565949;0
212771;5,20082E+18;5;3;15;0;2020;8;15;4;3;8;6;0;1;1;0;0;0;0;352522,143;5648656,704;6,899495482;50,97060694;0
212783;5,20082E+18;5;3;15;0;2020;8;14;4;3;5;2;0;0;1;0;1;0;0;356306,8549;5642582,759;6,955759547;50,91697793;0
212824;5,20082E+18;5;3;15;0;2020;8;17;4;3;0;7;0;0;0;0;0;1;0;353921,12;5647110,534;6,920027588;50,9570686;0
212863;5,20082E+18;5;3;15;0;2020;8;13;2;3;0;3;0;0;1;0;1;0;0;363891,9218;5640147,146;7,064508547;50,89692674;1
212864;5,20082E+18;5;3;15;0;2020;8;14;2;2;0;1;0;0;0;0;1;0;0;352397,7599;5653104,186;6,895918105;51,01054216;0
212865;5,20082E+18;5;3;15;0;2020;8;14;2;2;0;3;0;0;1;0;0;0;1;357429,6252;5648938,204;6,969233868;50,97437239;0
212867;5,20082E+18;5;3;15;0;2020;8;8;2;3;5;3;0;1;1;0;0;0;0;356511,759;5643550,435;6,958291901;50,92572533;0
212869;5,20082E+18;5;3;15;0;2020;8;21;2;3;6;7;1;0;1;1;0;0;0;355925,9871;5643096,33;6,950142002;50,92149837;0
212889;5,20082E+18;5;3;15;0;2020;8;16;4;3;0;3;0;1;1;0;0;0;0;359582,6822;5637932,665;7,004120124;50,87599303;0
212925;5,20082E+18;5;3;15;0;2020;8;8;4;3;5;3;0;1;1;0;0;0;0;355035,1049;5645983,114;6,936327152;50,94721808;0
212936;5,20082E+18;5;3;15;0;2020;8;8;4;3;3;2;0;1;0;0;0;0;1;355767,2757;5645792,098;6,946818573;50,94568511;0
212949;5,20082E+18;5;3;15;0;2020;8;14;7;3;6;4;0;0;0;1;0;0;1;353561,6299;5651634,86;6,913090104;50,99763553;0
212967;5,20082E+18;5;3;15;0;2020;8;16;5;3;0;2;0;1;0;0;0;0;0;355605,1185;5648337,501;6,943501981;50,96851948;0
212982;5,20082E+18;5;3;15;0;2020;8;23;5;3;0;1;2;0;0;0;1;0;0;355103,7841;5644544,189;6,937876483;50,93430408;0
212997;5,20082E+18;5;3;15;0;2020;8;17;7;3;5;7;0;1;0;0;0;0;1;356749,2963;5645273,873;6,960992141;50,94127274;0
213019;5,20082E+18;5;3;15;0;2020;8;12;5;3;5;3;0;1;1;0;0;0;0;352566,3774;5654034,624;6,897941887;51,01894672;0
213021;5,20082E+18;5;3;15;0;2020;8;17;5;3;6;7;0;1;0;1;0;0;0;359225,331;5643827,075;6,996771289;50,92888008;0
213033;5,20082E+18;5;3;15;0;2020;8;13;7;3;0;7;0;0;0;0;0;0;1;356120,9566;5648108,123;6,950934337;50,96658718;0
213070;5,20082E+18;5;3;15;0;2020;8;7;6;3;6;2;0;0;1;1;0;0;0;363267,296;5639540,779;7,055858649;50,89132948;0
213073;5,20082E+18;5;3;15;0;2020;8;7;5;2;5;3;0;1;1;0;0;0;0;360772,57;5646893,278;7,017602408;50,95681219;0
213075;5,20082E+18;5;3;15;0;2020;8;22;6;3;5;2;2;1;1;0;0;0;0;357621,9009;5645135,623;6,973458356;50,94024643;0
213080;5,20082E+18;5;3;15;0;2020;8;7;6;3;8;7;0;1;0;0;0;0;0;356767,2535;5648966,711;6,959794228;50,97446423;0
213083;5,20082E+18;5;3;15;0;2020;8;15;6;3;1;5;0;0;1;0;0;0;1;355622,2009;5646920,171;6,944307498;50,95578655;0
213085;5,20082E+18;5;3;15;0;2020;8;12;5;3;5;7;0;0;1;0;1;0;0;359766,6459;5638104,373;7,00666742;50,87758088;0
213087;5,20082E+18;5;3;15;0;2020;8;15;6;3;2;6;0;1;1;0;0;0;0;356554,1491;5646894,799;6,957577798;50,95579126;0
213099;5,20082E+18;5;3;15;0;2020;8;19;6;3;6;4;0;1;0;1;0;0;0;352786,2959;5654239,592;6,900991955;51,02084499;0
213101;5,20082E+18;5;3;15;0;2020;8;11;7;3;1;6;0;1;0;0;0;0;0;355540,4662;5641255,851;6,945389322;50,90486187;0
213105;5,20082E+18;5;3;15;0;2020;8;19;6;3;0;1;0;1;0;0;0;0;0;359446,5942;5635934,674;7,002954665;50,85800353;0
213107;5,20082E+18;5;3;15;0;2020;8;10;6;2;5;3;0;0;1;0;1;0;0;354499,8788;5642127,915;6,93025194;50,9124376;0
213109;5,20082E+18;5;3;15;0;2020;8;19;6;3;5;2;0;1;1;0;0;0;0;353370,2988;5642454,26;6,914063785;50,9150845;1
213112;5,20082E+18;5;3;15;0;2020;8;19;6;3;1;1;0;0;1;0;0;0;0;355011,3725;5646018,133;6,935975597;50,94752682;1
213122;5,20082E+18;5;3;15;0;2020;8;16;5;3;5;3;0;1;1;0;0;0;0;352173,3563;5653663,507;6,892493628;51,01551081;0
213140;5,20082E+18;5;3;15;0;2020;8;11;4;2;0;5;0;1;0;0;0;0;0;359497,471;5642142,287;7,001290399;50,91380499;0
213145;5,20082E+18;5;3;15;0;2020;8;14;4;3;5;2;0;1;1;0;0;0;0;364665,211;5649037,09;7,072196355;50,97700696;0
213152;5,20082E+18;5;3;15;0;2020;8;6;4;3;0;7;0;1;0;0;0;0;0;357600,145;5645405,425;6,973043433;50,94266575;0
213162;5,20082E+18;5;3;15;0;2020;8;1;4;3;0;1;2;0;0;0;1;0;0;357667,5293;5645661,193;6,973902012;50,94498096;1
213175;5,20082E+18;5;3;15;0;2020;8;13;5;2;5;2;0;1;1;0;0;0;0;359171,143;5650393,818;6,993459598;50,98788251;0
213180;5,20082E+18;5;3;15;0;2020;8;7;4;3;4;6;0;0;1;0;0;1;0;352252,706;5652207,213;6,894216988;51,00244435;0
213184;5,20082E+18;5;3;15;0;2020;8;22;5;3;0;7;2;1;1;0;0;0;0;353260,5389;5646928,573;6,910701807;50,95526556;0
213190;5,20082E+18;5;3;15;0;2020;8;13;4;3;4;6;0;1;1;0;0;0;0;349220,9099;5644342,147;6,854298149;50,93098052;0
213198;5,20082E+18;5;3;15;0;2020;8;17;4;2;3;6;0;0;1;0;1;0;0;353861,1063;5646783,641;6,919304917;50,95411571;0
213203;5,20082E+18;5;3;15;0;2020;8;7;2;3;5;2;0;0;1;0;0;0;0;362339,826;5648506,094;7,039293551;50,97168356;0
213213;5,20083E+18;5;3;15;0;2020;8;15;3;3;5;2;0;1;1;0;0;0;0;354116,099;5653621,921;6,920187615;51,01563321;1
213227;5,20083E+18;5;3;15;0;2020;8;4;4;3;0;1;2;0;0;0;0;0;1;357806,3722;5647151,083;6,975295218;50,9584048;0
213241;5,20082E+18;5;3;15;0;2020;8;18;2;3;1;5;0;1;1;0;0;0;0;362784,4233;5646119,539;7,046522007;50,9503409;0
213251;5,20082E+18;5;3;15;0;2020;8;14;2;3;1;5;0;1;1;0;0;0;0;356314,3302;5648103,741;6,953688134;50,96659607;0
213252;5,20083E+18;5;3;15;0;2020;8;17;3;3;3;2;0;1;1;0;0;0;0;359479,1726;5645394,638;6,999776618;50,94302984;1
213265;5,20083E+18;5;3;15;0;2020;8;7;3;3;3;6;0;1;0;0;0;0;0;354217,4304;5646563,991;6,924462581;50,95223204;0
213293;5,20083E+18;5;3;15;0;2020;8;16;4;3;0;7;0;1;0;0;0;0;0;356399,9438;5645467,789;6,955946448;50,94292853;0
213302;5,20082E+18;5;3;15;0;2020;8;17;2;3;6;3;0;0;1;1;0;0;0;353829,4253;5645629,564;6,919317438;50,9437364;0
213304;5,20083E+18;5;3;15;0;2020;8;10;3;3;5;2;0;1;1;0;0;0;0;354686,1211;5648407;6,930394791;50,96891294;0
213305;5,20082E+18;5;3;15;0;2020;8;12;2;3;0;7;0;0;1;0;0;0;1;358452,9747;5645585,169;6,985104933;50,94449112;0
213313;5,20082E+18;5;3;15;0;2020;8;14;1;3;5;3;0;0;1;0;0;0;0;360024,312;5645612,231;7,007447676;50,94511799;0
213318;5,20082E+18;5;3;15;0;2020;8;12;1;3;7;7;0;1;0;0;0;0;0;357626,673;5645210,84;6,973496838;50,94092358;0
213321;5,20082E+18;5;3;15;0;2020;8;13;1;3;1;6;0;0;1;0;0;0;0;357390,7179;5649848,932;6,968322763;50,98254736;0
213334;5,20083E+18;5;3;15;0;2020;8;7;4;3;0;7;0;1;0;0;0;0;1;359592,086;5645111,609;7,001491913;50,94051373;0
213346;5,20082E+18;5;3;15;0;2020;8;13;2;3;0;2;0;1;1;0;0;0;0;364986,2063;5637311,225;7,081107849;50,87169542;0
213357;5,20082E+18;5;3;15;0;2020;8;9;2;3;3;6;0;0;1;0;0;0;1;357738,5046;5644750,842;6,975267169;50,93681719;0
213371;5,20083E+18;5;3;15;0;2020;8;18;3;3;0;1;0;0;0;0;1;0;0;353971,8618;5646714,556;6,920908433;50,95352295;1
213396;5,20082E+18;5;3;15;0;2020;8;19;2;3;1;5;0;1;1;0;0;0;0;359901,7081;5643195,087;7,006632758;50,92336496;0
213401;5,20083E+18;5;3;15;0;2020;8;11;4;3;0;5;0;1;1;0;0;0;0;355949,5309;5647743,009;6,948639207;50,96326313;0
213409;5,20082E+18;5;3;15;0;2020;8;9;2;2;5;2;0;0;1;0;0;0;1;356766,8445;5648939,66;6,959799062;50,97422102;0
213410;5,20083E+18;5;3;15;0;2020;8;14;3;3;5;3;0;0;1;0;1;0;0;354048,1414;5649511,088;6,920871701;50,97867366;1
213415;5,20082E+18;5;3;15;0;2020;8;13;1;3;9;1;0;0;0;0;1;0;0;362167,77;5646483,659;7,037610625;50,95346623;0
213417;5,20083E+18;5;3;15;0;2020;8;16;5;2;2;6;0;0;1;0;0;0;0;361414,4052;5642253,543;7,028499986;50,91526837;0
213421;5,20083E+18;5;3;15;0;2020;8;20;3;3;2;2;1;0;1;0;1;0;0;355891,4236;5642817,001;6,949760942;50,91897944;1
213439;5,20083E+18;5;3;15;0;2020;8;7;4;3;5;3;0;1;1;0;0;0;0;364653,2107;5638086,313;7,07609108;50,87858374;0
213448;5,20082E+18;5;3;15;0;2020;8;16;2;3;6;7;0;0;1;1;0;0;0;363145,3865;5639620,793;7,054096365;50,89201973;0
213458;5,20082E+18;5;3;15;0;2020;8;12;2;2;6;4;0;0;1;1;0;0;0;353599,9223;5648114,487;6,915053456;50,96600921;0
213493;5,20083E+18;5;3;15;0;2020;8;12;6;3;5;2;0;1;1;0;0;0;0;359136,4298;5644995,849;6,99505529;50,93936225;0
213495;5,20083E+18;5;3;15;0;2020;8;9;6;3;5;3;0;1;1;0;0;0;0;359229,5091;5642679,563;6,99727369;50,91856827;0
213496;5,20083E+18;5;3;15;0;2020;8;20;6;3;6;7;1;1;0;1;0;0;0;359653,0632;5646200,251;7,001939759;50,95031233;1
213497;5,20083E+18;5;3;15;0;2020;8;14;6;3;5;3;0;1;1;0;0;0;0;356321,2144;5646386,523;6,954464075;50,95116544;0
213500;5,20083E+18;5;3;15;0;2020;8;22;6;3;3;6;2;0;1;0;1;0;0;356787,7619;5648939,244;6,960096969;50,97422249;0
213501;5,20083E+18;5;3;15;0;2020;8;21;6;3;0;1;2;1;0;0;0;0;0;356876,1567;5641141,439;6,964418486;50,90416633;1
213502;5,20083E+18;5;3;15;0;2020;8;16;6;3;3;6;0;1;0;0;0;0;0;355555,961;5642036,003;6,945300793;50,91187687;0
213505;5,20083E+18;5;3;15;0;2020;8;8;6;3;3;2;0;1;0;0;0;0;1;356946,8434;5640711,829;6,96559148;50,90032295;0
213551;5,20083E+18;5;3;15;0;2020;8;19;7;2;4;7;0;1;0;0;0;0;0;353069,9058;5651117,185;6,906296923;50,9928581;0
213560;5,20083E+18;5;3;15;0;2020;8;17;7;2;0;1;0;0;1;0;1;0;0;353735,8188;5642157,754;6,91937882;50,91251264;0
213571;5,20083E+18;5;3;15;0;2020;8;9;7;3;5;3;0;0;1;0;0;0;0;354414,89;5641624,785;6,929244527;50,90789466;0
213573;5,20083E+18;5;3;15;0;2020;8;18;7;3;8;1;0;0;0;0;0;0;1;356655,2391;5642615,021;6,960699773;50,91735451;0
213575;5,20083E+18;5;3;15;0;2020;8;14;7;3;6;1;0;0;1;1;0;0;0;356619,451;5645607,306;6,95901395;50,94423699;0
213609;5,20083E+18;5;3;15;0;2020;8;17;1;3;9;1;0;1;1;0;0;0;0;356378,1217;5646449,023;6,95524905;50,9517413;0
213612;5,20083E+18;5;3;15;0;2020;8;16;1;3;5;2;0;0;1;0;1;0;0;349115,1533;5644010,693;6,85293147;50,92797433;0
213629;5,20083E+18;5;3;15;0;2020;8;16;1;3;0;7;0;1;0;1;0;0;0;351138,4266;5644449,957;6,881521778;50,93244741;0
213635;5,20083E+18;5;3;15;0;2020;8;16;5;3;2;2;0;0;1;0;0;0;0;366564,284;5636455,129;7,103835456;50,86436749;0
213637;5,20083E+18;5;3;15;0;2020;8;16;5;3;5;3;0;1;1;0;0;0;0;362729,439;5643047,068;7,046897168;50,92271439;0
213638;5,20083E+18;5;3;15;0;2020;8;13;5;3;5;1;0;1;0;0;0;0;1;359958,2457;5648538,585;7,005381771;50,97140142;0
213640;5,20083E+18;5;3;15;0;2020;8;15;5;2;0;4;0;0;1;1;0;0;0;350523,5605;5651835,011;6,869743529;50,99865301;0
213641;5,20083E+18;5;3;15;0;2020;8;7;5;3;1;7;1;1;1;0;0;0;0;355651,7095;5649143,198;6,943845265;50,97577175;0
213643;5,20083E+18;5;3;15;0;2020;8;14;5;3;0;4;0;0;1;1;0;0;0;348219,882;5647853,613;6,838600094;50,96227266;0
213645;5,20083E+18;5;3;15;0;2020;8;18;5;3;5;3;0;1;0;0;0;0;0;353424,7144;5648598,364;6,912365025;50,97031306;0
213647;5,20083E+18;5;3;15;0;2020;8;15;5;3;0;7;0;1;0;0;0;0;0;356848,9758;5641319,266;6,963962431;50,90575772;0
213649;5,20083E+18;5;3;15;0;2020;8;10;5;2;0;7;0;0;1;0;0;0;0;352736,8481;5643001,729;6,904837809;50,9198431;0
213654;5,20083E+18;5;3;15;0;2020;8;5;1;3;0;1;2;0;0;0;0;0;1;354104,3798;5642724,025;6,924391503;50,91769484;0
213727;5,2009E+18;5;3;15;0;2020;9;7;4;3;5;3;0;1;0;0;0;0;0;355210,3463;5648403,195;6,937857302;50,96901076;0
213736;5,2009E+18;5;3;15;0;2020;9;15;4;3;2;6;0;0;1;0;0;0;0;355987,496;5643046,351;6,951036276;50,92106457;0
213750;5,2009E+18;5;3;15;0;2020;9;14;3;3;1;7;0;1;1;0;0;0;0;363763,7108;5639762,768;7,062829841;50,89344191;0
213765;5,2009E+18;5;3;15;0;2020;9;8;3;3;1;5;0;1;1;0;0;0;0;356448,903;5644614,114;6,956979232;50,93526886;0
213778;5,2009E+18;5;3;15;0;2020;9;17;4;3;5;6;0;1;1;0;0;0;0;347451,8483;5646866,441;6,828085183;50,953199;0
213818;5,2009E+18;5;3;15;0;2020;9;13;3;3;0;1;0;1;0;0;0;0;0;355971,0354;5648245,655;6,948746227;50,96778569;0
213829;5,2009E+18;5;3;15;0;2020;9;8;4;3;0;1;0;0;0;0;0;0;1;354741,8908;5645047,59;6,932529024;50,93873697;0
213832;5,2009E+18;5;3;15;0;2020;9;16;4;3;5;2;0;1;1;0;0;0;0;362445,485;5649803,676;7,040306536;50,98337052;0
213844;5,20083E+18;5;3;15;0;2020;8;16;2;2;5;3;0;1;1;0;0;0;0;359643,2022;5646774,469;7,001578075;50,95547048;0
213848;5,20083E+18;5;3;15;0;2020;8;15;2;3;4;6;0;0;1;0;0;0;0;360556,7619;5648212,988;7,014025801;50,96862045;0
213851;5,20083E+18;5;3;15;0;2020;8;15;2;2;3;3;0;1;1;0;0;0;0;359940,0849;5650023,183;7,004551281;50,9847392;0
213857;5,20083E+18;5;3;15;0;2020;8;14;2;3;0;7;0;1;0;0;0;0;1;355526,8427;5649493,016;6,94192882;50,97888416;0
213861;5,20083E+18;5;3;15;0;2020;8;6;2;3;0;1;0;1;0;0;0;0;0;355693,0652;5649977,338;6,944102795;50,98327831;1
213864;5,20083E+18;5;3;15;0;2020;8;8;2;3;5;4;0;0;1;1;0;0;0;356643,1776;5647634,318;6,958553235;50,96245936;1
213869;5,20083E+18;5;3;15;0;2020;8;18;2;3;0;3;0;1;1;0;0;0;0;354825,0942;5642971,181;6,934539359;50,92009774;0
213872;5,2009E+18;5;3;15;0;2020;9;9;3;3;5;2;0;1;1;0;0;0;0;356767,359;5641897,008;6,962575647;50,91092961;0
213881;5,20083E+18;5;3;15;0;2020;8;15;2;3;6;4;0;1;0;1;0;0;0;354770,7628;5643769,243;6,933449064;50,92725606;0
213885;5,2009E+18;5;3;15;0;2020;9;15;4;2;5;3;0;0;1;0;1;0;0;353334,2408;5648155,689;6,911255846;50,9663119;0
213886;5,20083E+18;5;3;15;0;2020;8;12;2;3;2;2;0;0;1;0;0;0;1;354868,4274;5645077,58;6,934316831;50,93903835;0
213889;5,20083E+18;5;3;15;0;2020;8;11;2;3;1;6;0;0;1;0;0;0;1;354822,0822;5645133,378;6,933635417;50,93952812;0
213925;5,2009E+18;5;3;15;0;2020;9;12;4;2;5;2;0;0;1;0;1;0;0;363807,8133;5642071,139;7,062595387;50,91419881;0
213928;5,2009E+18;5;3;15;0;2020;9;13;3;3;5;3;0;1;1;0;0;0;0;363110,1995;5636788,612;7,054656871;50,86655718;0
213937;5,2009E+18;5;3;15;0;2020;9;8;4;3;5;3;0;1;1;0;0;0;0;354136,6771;5641899,947;6,925180114;50,91029724;0
213976;5,2009E+18;5;3;15;0;2020;9;20;3;3;0;5;2;1;1;0;0;0;0;354647,681;5646969,543;6,930421937;50,95598527;0
213989;5,20091E+18;5;3;15;0;2020;9;18;7;3;5;2;0;1;1;0;0;0;0;363646,2338;5638846,47;7,061502395;50,88517894;0
213990;5,20091E+18;5;3;15;0;2020;9;0;7;3;4;6;2;1;1;0;0;0;0;357825,4886;5637880,767;6,979180199;50,875097;0
213991;5,20091E+18;5;3;15;0;2020;9;21;7;3;6;7;2;1;0;1;1;0;0;355367,2479;5645201,019;6,941362719;50,94027299;0
213993;5,20091E+18;5;3;15;0;2020;9;16;7;2;0;1;0;1;0;0;0;0;0;354428,407;5651285,564;6,925573973;50,99471647;0
214043;5,20091E+18;5;3;15;0;2020;9;17;2;3;0;1;0;1;0;0;0;0;0;355577,8453;5643689,109;6,944957332;50,92673853;0
