OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
160382;5,21E+18;5;3;15;0;2021;11;13;6;2;1;1;0;1;0;1;0;1;0;0;360950,0657;5645403,38;7,020697066;50,94346503
160391;5,21E+18;5;3;15;0;2021;2;13;6;3;5;3;0;0;1;0;0;0;0;1;364647,5575;5645296,388;7,07333643;50,94338336
160393;5,21E+18;5;3;15;0;2021;3;20;2;3;8;1;2;0;0;1;0;0;0;0;360943,3467;5648014,225;7,019604072;50,96692759
160397;5,21E+18;5;3;15;0;2021;6;17;5;3;6;4;0;0;0;0;1;0;0;1;363342,1463;5638697,484;7,057237644;50,88376808
160404;5,21E+18;5;3;15;0;2021;6;16;2;3;1;3;0;0;1;1;0;0;0;0;362072,5401;5649650,146;7,035054919;50,98190148
160411;5,21E+18;5;3;15;0;2021;1;21;1;3;0;1;2;2;1;0;0;0;0;0;360815,269;5637503,899;7,021791996;50,87243774
160414;5,21E+18;5;3;15;0;2021;4;13;6;3;1;3;0;0;0;1;0;0;0;1;362407,2692;5640485,487;7,043282017;50,89961573
160417;5,21E+18;5;3;15;0;2021;2;17;4;3;0;7;2;0;1;0;0;0;0;0;365008,4373;5635867,13;7,081956439;50,85872158
160418;5,21E+18;5;3;15;0;2021;5;21;1;3;0;6;1;0;1;0;0;0;0;0;363104,0871;5639021,383;7,053734088;50,88662276
160425;5,21E+18;5;3;15;0;2021;9;15;2;3;6;7;0;0;0;1;1;0;0;0;363660,1119;5638887,459;7,061684283;50,88555061
160432;5,21E+18;5;3;15;0;2021;11;12;7;3;8;7;0;0;0;0;0;1;0;0;363121,233;5641703,035;7,052972526;50,91072807
160443;5,21E+18;5;3;15;0;2021;7;16;1;3;8;5;0;0;0;1;0;0;0;0;362959,4206;5639754,313;7,051403702;50,89317564
160449;5,21E+18;5;3;15;0;2021;7;21;6;3;0;3;0;0;1;1;0;0;0;0;362360,738;5650870,268;7,038695855;50,99293599
160450;5,21E+18;5;3;15;0;2021;12;7;6;3;0;4;2;0;0;0;1;1;0;0;363538,9853;5643784,56;7,058132376;50,9295346
160451;5,21E+18;5;3;15;0;2021;1;20;5;2;4;1;2;1;0;1;0;0;0;0;364063,0921;5637188,43;7,068041611;50,87037542
160452;5,21E+18;5;3;15;0;2021;7;16;6;3;4;6;0;0;1;0;0;0;0;1;365188,4415;5648489,333;7,079848228;50,97220673
160455;5,21E+18;5;3;15;0;2021;6;13;5;3;0;3;0;0;0;1;0;0;0;1;361004,9925;5644396,975;7,021862371;50,93443348
160457;5,21E+18;5;3;15;0;2021;5;19;1;3;0;1;0;0;1;0;0;0;0;0;364538,625;5644182,135;7,072201051;50,93334343
160461;5,21E+18;5;3;15;0;2021;6;23;7;3;8;1;2;1;1;1;0;0;0;0;364141,5576;5650029,352;7,064370702;50,9858015
160469;5,21E+18;5;3;15;0;2021;4;13;6;2;0;1;0;0;0;1;0;0;0;0;365251,462;5647957,992;7,080942169;50,96744605
160473;5,21E+18;5;3;15;0;2021;5;23;7;2;0;1;2;1;1;0;0;0;0;0;360849,9401;5647831,829;7,01834443;50,96526581
160476;5,21E+18;5;3;15;0;2021;9;20;4;3;0;1;2;0;1;0;0;0;0;1;362181,0677;5648249,146;7,037131134;50,96933633
160477;5,21E+18;5;3;15;0;2021;11;9;3;3;0;1;0;0;0;1;0;0;0;0;363558,775;5638869,085;7,06025134;50,88536155
160478;5,21E+18;5;3;15;0;2021;6;17;2;2;0;3;0;0;1;1;0;0;0;0;360078,8325;5637171,355;7,011459089;50,86927126
160490;5,21E+18;5;3;15;0;2021;11;13;3;3;6;4;0;1;0;1;1;0;0;0;361352,7148;5652301,187;7,023794622;51,00555392
160496;5,21E+18;5;3;15;0;2021;6;11;1;3;5;7;0;0;1;1;0;0;0;0;364761,3133;5647973,875;7,073959888;50,96747394
160502;5,21E+18;5;3;15;0;2021;6;18;2;3;5;5;0;0;1;1;0;0;0;0;365127,0956;5648106,56;7,079116944;50,96875221
160506;5,21E+18;5;3;15;0;2021;5;16;7;3;6;4;0;0;0;1;1;0;0;0;364316,8851;5638584,205;7,071128408;50,88297971
160511;5,21E+18;5;3;15;0;2021;6;19;3;3;0;1;0;0;1;0;0;0;0;0;364876,5934;5648715,621;7,075325091;50,97416741
160513;5,21E+18;5;3;15;0;2021;3;16;2;2;6;7;0;0;0;1;1;0;0;0;360790,5046;5637846,891;7,021309679;50,87551436
160518;5,21E+18;5;3;15;0;2021;9;14;5;3;2;6;0;0;0;1;0;0;0;0;365341,743;5645634,199;7,08308693;50,94658201
160519;5,21E+18;5;3;15;0;2021;3;14;3;3;5;2;0;0;0;0;0;1;0;1;363079,8788;5640934,753;7,052672856;50,90381337
160520;5,21E+18;5;3;15;0;2021;10;13;7;3;6;4;0;0;0;1;1;0;0;0;364625,298;5640476,231;7,074809037;50,90005681
160522;5,21E+18;5;3;15;0;2021;7;22;7;3;0;7;2;1;1;0;0;0;0;0;360898,8001;5644792,221;7,020201155;50,93796004
160523;5,21E+18;5;3;15;0;2021;11;22;3;2;0;7;2;0;0;0;1;0;0;1;361367,4816;5647143,284;7,02597247;50,95920247
160524;5,21E+18;5;3;15;0;2021;12;7;3;3;5;3;2;0;1;1;0;0;0;0;365859,7056;5648295,61;7,089474954;50,97062237
160527;5,21E+18;5;3;15;0;2021;6;11;4;3;0;1;0;0;1;1;0;0;0;0;360477,0153;5648796,505;7,012666897;50,97384528
160537;5,21E+18;5;3;15;0;2021;10;8;3;3;6;2;0;1;0;1;1;0;0;0;364824,869;5639758,434;7,077911149;50,89365229
160539;5,21E+18;5;3;15;0;2021;12;17;1;3;5;3;1;0;0;1;0;0;0;1;361136,6587;5645371,099;7,023363736;50,94321989
160542;5,21E+18;5;3;15;0;2021;11;11;6;3;0;1;0;1;1;0;0;0;0;0;364430,4671;5649480,358;7,06868921;50,98093558
160545;5,21E+18;5;3;15;0;2021;5;16;2;3;5;3;0;0;1;1;0;0;0;0;365481,5344;5645307,012;7,085196573;50,94367404
160547;5,21E+18;5;3;15;0;2021;10;16;5;3;1;7;0;0;1;1;0;0;0;0;363913,737;5639872,561;7,064920886;50,89446405
160550;5,21E+18;5;3;15;0;2021;12;11;4;3;0;1;0;1;0;0;0;1;0;0;361073,7031;5648840,539;7,02114372;50,97438526
160552;5,21E+18;5;3;15;0;2021;4;15;6;2;3;2;0;0;1;1;0;0;0;0;362740,4985;5649597,966;7,044584566;50,98159216
160554;5,21E+18;5;3;15;0;2021;12;7;3;3;0;1;1;0;0;0;0;0;0;1;363543,1335;5640187,132;7,059536784;50,89720381
160557;5,21E+18;5;3;15;0;2021;11;23;7;3;0;7;2;1;0;0;0;0;0;1;363317,5717;5644167,444;7,054839976;50,93292331
160559;5,21E+18;5;3;15;0;2021;5;11;5;3;6;5;0;0;0;0;1;0;0;1;363481,6756;5647978,357;7,055745053;50,96721238
160560;5,21E+18;5;3;15;0;2021;1;14;7;2;1;7;0;0;0;1;0;0;0;0;363904,7353;5639224,536;7,065034379;50,88863778
160566;5,21E+18;5;3;15;0;2021;3;7;6;3;6;4;0;0;0;1;1;0;0;0;362381,1858;5636776,043;7,044308005;50,86627113
160569;5,21E+18;5;3;15;0;2021;1;0;4;2;9;1;2;1;0;1;0;0;0;0;365371,3194;5649168,794;7,08219984;50,97835616
160571;5,21E+18;5;3;15;0;2021;9;10;5;3;5;2;0;0;1;1;0;0;0;0;364781,8139;5648848,18;7,073926585;50,97533653
160576;5,21E+18;5;3;15;0;2021;1;19;7;3;5;3;2;0;0;1;0;0;0;1;362445,414;5651268,962;7,039750691;50,9965394
160578;5,21E+18;5;3;15;0;2021;5;19;7;3;1;5;0;1;1;1;0;0;0;0;360127,8127;5636734,593;7,012321735;50,86535781
160580;5,21E+18;5;3;15;0;2021;6;12;1;3;9;7;0;0;0;1;0;0;0;0;361943,0493;5646212,282;7,034516082;50,9509735
160585;5,21E+18;5;3;15;0;2021;12;11;3;3;1;5;0;0;0;1;0;0;0;0;360854,4278;5648440,631;7,018175401;50,9707383
160586;5,21E+18;5;3;15;0;2021;6;14;3;3;1;5;0;0;0;1;0;0;0;1;363434,1511;5640402,428;7,057907455;50,89911302
160587;5,21E+18;5;3;15;0;2021;11;12;3;3;8;1;0;1;0;1;0;0;0;0;364231,2053;5649458,735;7,06586035;50,98069429
160588;5,21E+18;5;3;15;0;2021;9;15;4;3;3;6;0;1;1;1;0;0;0;0;365084,8939;5648512,068;7,078365828;50,97238682
160589;5,21E+18;5;3;15;0;2021;10;7;3;3;5;3;1;1;1;1;0;0;0;0;362772,216;5636495,71;7,049966611;50,86384459
160606;5,21E+18;5;3;15;0;2021;2;14;6;3;5;3;0;0;1;1;0;0;0;0;363735,0612;5643727,086;7,06094235;50,92906441
160607;5,21E+18;5;3;15;0;2021;6;20;7;3;0;1;1;0;0;1;1;0;0;0;360548,5984;5649076,121;7,013578607;50,97637556
160608;5,21E+18;5;3;15;0;2021;10;13;2;3;0;1;0;0;0;0;0;1;0;0;365406,5583;5649009,115;7,082760642;50,97692929
160613;5,21E+18;5;3;15;0;2021;3;8;3;3;6;7;0;1;0;1;1;0;0;0;360791,6297;5645220,589;7,018513112;50,94178402
160614;5,21E+18;5;3;15;0;2021;6;23;4;3;0;2;2;0;0;1;0;0;0;0;361008,1044;5638111,261;7,024300124;50,87794271
160617;5,21E+18;5;3;15;0;2021;2;8;2;3;1;6;0;2;0;1;0;0;0;0;362331,6191;5648426,403;7,039206901;50,97096539
160620;5,21E+18;5;3;15;0;2021;2;13;3;3;1;5;0;1;1;1;0;0;0;0;365086,3114;5642628,24;7,080565689;50,91950608
160621;5,21E+18;5;3;15;0;2021;9;14;4;3;0;7;0;0;0;1;0;1;0;0;363029,4515;5645849,52;7,050109776;50,94797242
160622;5,21E+18;5;3;15;0;2021;12;21;2;3;8;1;2;1;0;0;0;1;0;0;361059,4659;5646123,916;7,021978427;50,94996702
160624;5,21E+18;5;3;15;0;2021;11;14;5;3;0;1;0;0;1;0;0;0;0;0;364442,489;5640295,192;7,072278053;50,89838682
160640;5,21E+18;5;3;15;0;2021;3;8;2;3;4;6;0;0;1;1;0;0;0;0;361960,7059;5647387,768;7,034321486;50,96154214
160647;5,21E+18;5;3;15;0;2021;2;5;6;3;5;2;2;0;0;1;0;0;0;0;361838,2754;5648434,821;7,032181496;50,97092291
160648;5,21E+18;5;3;15;0;2021;6;18;3;3;0;1;0;1;0;0;0;0;0;1;364203,4367;5639545,399;7,069159394;50,89159185
160653;5,21E+18;5;3;15;0;2021;12;18;7;3;5;2;2;1;0;1;0;0;0;0;364633,718;5639700,169;7,075216355;50,89308386
160655;5,21E+18;5;3;15;0;2021;9;23;2;3;0;6;2;0;1;0;1;0;0;0;360995,1665;5644240,93;7,021782137;50,9330287
160665;5,21E+18;5;3;15;0;2021;6;11;6;2;7;1;0;0;1;0;0;0;0;0;364174,4699;5649273,891;7,065121673;50,97901964
160667;5,21E+18;5;3;15;0;2021;9;19;5;2;4;2;0;0;0;1;0;0;0;1;365323,5773;5635623,749;7,086521022;50,85660762
160668;5,21E+18;5;3;15;0;2021;11;18;4;3;5;2;1;0;0;1;1;0;0;0;363347,5914;5639256,402;7,057105998;50,88879264
160670;5,21E+18;5;3;15;0;2021;12;1;7;3;1;5;2;1;0;1;0;1;0;0;364821,4148;5636036,908;7,079237993;50,86020379
160680;5,21E+18;5;3;15;0;2021;12;15;2;3;5;3;0;0;1;1;0;0;0;0;363797,5525;5639455,629;7,063425263;50,89068947
160685;5,21E+18;5;3;15;0;2021;5;12;6;3;0;7;0;1;0;0;0;0;0;1;364525,6146;5649265,152;7,070124059;50,97902382
160690;5,21E+18;5;3;15;0;2021;10;11;4;3;6;4;0;0;0;1;1;0;0;0;364734,3866;5648932,22;7,073220163;50,9760807
160692;5,21E+18;5;3;15;0;2021;9;16;6;3;0;7;0;0;0;1;0;1;0;0;360793,0612;5645191,689;7,018544519;50,94152463
160693;5,21E+18;5;3;15;0;2021;9;11;6;3;3;1;0;0;1;0;0;0;0;0;361045,756;5640184,187;7,024046713;50,89658183
160695;5,21E+18;5;3;15;0;2021;10;14;4;3;5;3;0;1;1;1;0;0;0;0;362768,8349;5643761,143;7,047188584;50,92914143
160706;5,21E+18;5;3;15;0;2021;9;15;1;3;0;7;0;0;1;0;1;0;0;0;361105,4795;5639525,511;7,02514591;50,89067646
160709;5,21E+18;5;3;15;0;2021;12;12;2;3;0;6;0;1;1;0;0;0;0;0;363688,2903;5640848,607;7,061352761;50,9031831
160714;5,21E+18;5;3;15;0;2021;6;14;5;3;1;5;0;0;0;1;0;0;0;0;364601,4511;5639817,439;7,074714358;50,89413027
160718;5,21E+18;5;3;15;0;2021;11;7;3;3;2;6;2;1;0;1;0;0;0;0;363600,2183;5643367,161;7,059159365;50,92579773
160719;5,21E+18;5;3;15;0;2021;7;8;6;3;5;3;0;0;0;1;0;0;0;0;364381,5149;5648863,957;7,068222227;50,9753842
160721;5,21E+18;5;3;15;0;2021;7;18;1;3;6;4;0;0;0;1;1;0;0;0;363021,154;5646207,007;7,049857242;50,95118331
160728;5,21E+18;5;3;15;0;2021;4;17;2;3;3;5;0;1;1;1;0;0;0;0;363209,7572;5636619,98;7,056133867;50,86506515
160743;5,21E+18;5;3;15;0;2021;9;12;3;3;0;7;0;0;0;0;0;0;0;1;361204,985;5645601,303;7,024247977;50,94530524
160746;5,21E+18;5;3;15;0;2021;10;18;6;3;0;7;0;0;1;0;1;0;0;0;363753,0794;5643773,083;7,061181401;50,92948206
160752;5,21E+18;5;3;15;0;2021;3;15;2;3;5;3;0;0;1;1;0;0;0;0;360690,8478;5643954,474;7,017563544;50,93038083
160766;5,21E+18;5;3;15;0;2021;2;15;3;3;5;3;0;0;1;1;0;0;0;0;360692,9391;5643952,473;7,01759405;50,93036335
160777;5,21E+18;5;3;15;0;2021;12;21;5;3;4;6;2;1;1;1;0;0;0;0;362418,8951;5642582,099;7,042656864;50,91846157
160778;5,21E+18;5;3;15;0;2021;1;20;7;2;8;1;2;0;0;1;0;0;0;0;360662,1601;5648267,639;7,015505001;50,96913711
160789;5,21E+18;5;3;15;0;2021;3;20;3;3;2;7;2;0;0;1;1;0;0;1;363676,5422;5639023,34;7,061867036;50,88677572
160792;5,21E+18;5;3;15;0;2021;2;9;3;3;0;1;0;1;1;1;0;0;0;0;363286,2014;5648335,427;7,052828667;50,97037513
160795;5,21E+18;5;3;15;0;2021;3;15;2;3;0;1;0;0;0;0;0;0;0;1;360706,8007;5640615,45;7,019065284;50,90037605
160796;5,21E+18;5;3;15;0;2021;5;11;5;3;6;7;0;0;0;1;1;0;0;0;361397,5606;5647969,614;7,026085712;50,96663612
160798;5,21E+18;5;3;15;0;2021;5;18;2;3;5;3;0;0;0;1;0;0;0;0;362404,7435;5650141,307;7,039598622;50,98639516
160801;5,21E+18;5;3;15;0;2021;5;12;1;3;6;7;0;0;0;1;1;0;0;0;365058,8092;5643645,976;7,079798017;50,92864662
160802;5,21E+18;5;3;15;0;2021;9;17;1;2;0;1;0;0;0;0;0;0;0;1;361945,4365;5648244,445;7,033779081;50,96923765
160814;5,21E+18;5;3;15;0;2021;10;15;3;3;8;1;0;1;0;1;0;0;0;0;361797,9961;5649991,06;7,031016526;50,98489952
160816;5,21E+18;5;3;15;0;2021;3;17;3;3;0;1;0;0;0;0;0;1;0;0;364240,54;5642630,005;7,068539421;50,91932358
160819;5,21E+18;5;3;15;0;2021;4;14;6;3;5;3;0;0;1;1;0;0;0;0;365301,7043;5637344,207;7,08557706;50,87206546
160831;5,21E+18;5;3;15;0;2021;5;15;6;3;1;5;0;0;0;1;0;0;0;0;361058,585;5645131,315;7,022344571;50,94104608
160835;5,21E+18;5;3;15;0;2021;11;8;3;2;6;4;0;1;0;0;1;0;0;1;362428,6426;5645307,722;7,041766748;50,94296003
160836;5,21E+18;5;3;15;0;2021;10;7;6;3;5;1;2;0;0;1;0;0;0;1;360319,445;5638469,76;7,014380466;50,8809986
160838;5,21E+18;5;3;15;0;2021;6;5;6;3;1;3;0;0;0;1;0;1;1;0;363311,8945;5640351,194;7,0561891;50,89862363
160842;5,21E+18;5;3;15;0;2021;9;11;2;3;0;1;0;0;0;0;0;0;0;1;361064,4075;5648821,423;7,021018704;50,97421122
160843;5,21E+18;5;3;15;0;2021;5;2;1;3;0;7;2;0;0;1;0;0;0;0;361426,7016;5641225,868;7,029065045;50,90603529
160848;5,21E+18;5;3;15;0;2021;6;16;2;3;3;6;0;0;1;1;0;0;0;0;363136,4051;5638449,377;7,05440748;50,88148952
160851;5,21E+18;5;3;15;0;2021;4;8;4;3;5;3;0;0;0;1;0;0;0;0;360902,6954;5648337,719;7,018901788;50,96982507
160855;5,21E+18;5;3;15;0;2021;6;16;5;3;0;3;0;0;1;0;0;0;0;1;363399,204;5639031,145;7,057923574;50,88678035
160861;5,21E+18;5;3;15;0;2021;3;18;4;2;5;3;0;0;0;1;0;1;0;1;364363,1574;5640239,955;7,071171101;50,89787175
160877;5,21E+18;5;3;15;0;2021;3;11;4;3;6;7;0;0;0;0;1;0;1;0;362724,039;5647121,73;7,045284922;50,95933355
160881;5,21E+18;5;3;15;0;2021;9;20;7;3;0;7;0;0;1;0;0;0;0;0;362229,2099;5640377,27;7,04079223;50,89860068
160882;5,21E+18;5;3;15;0;2021;6;9;3;3;0;7;0;0;0;0;1;0;0;1;363690,5251;5639997,338;7,061702297;50,89553284
160887;5,21E+18;5;3;15;0;2021;12;8;5;3;5;2;0;0;1;0;0;0;0;1;364821,607;5649169,904;7,074373436;50,97823735
160891;5,21E+18;5;3;15;0;2021;4;22;2;2;8;7;2;1;0;1;0;0;0;0;363548,5062;5643431,901;7,058399774;50,92636734
160894;5,21E+18;5;3;15;0;2021;9;20;6;2;0;1;1;0;1;0;0;0;0;0;363023,1739;5645961,417;7,049978373;50,94897659
160909;5,21E+18;5;3;15;0;2021;3;16;2;3;5;2;0;0;1;1;0;0;0;0;364951,2467;5638374,706;7,080218477;50,88124544
160913;5,21E+18;5;3;15;0;2021;6;19;7;3;5;3;0;0;1;1;0;0;0;0;364443,7356;5640296,383;7,072295328;50,89839782
160916;5,21E+18;5;3;15;0;2021;9;10;6;2;0;7;0;0;1;0;1;0;0;0;363282,1196;5638710,895;7,056379798;50,8838744
160917;5,21E+18;5;3;15;0;2021;4;12;3;3;0;6;0;0;1;1;0;0;0;0;364108,9231;5648671,591;7,064413637;50,97359106
160921;5,21E+18;5;3;15;0;2021;9;7;6;3;0;7;0;0;1;0;0;0;0;0;361042,1706;5647022,201;7,021389458;50,95803592
160926;5,21E+18;5;3;15;0;2021;11;14;4;3;0;7;0;0;0;1;1;0;0;0;365073,4451;5640069,231;7,081328781;50,89650374
160929;5,21E+18;5;3;15;0;2021;6;18;5;3;0;7;0;0;1;0;0;0;0;0;362691,3247;5646150,476;7,045185761;50,95059677
160930;5,21E+18;5;3;15;0;2021;9;12;7;3;5;3;0;0;1;0;0;0;0;0;360605,4551;5636916,102;7,019035857;50,86710445
160938;5,21E+18;5;3;15;0;2021;7;15;2;3;5;3;0;0;0;1;0;0;0;0;362940,5794;5641509,238;7,050477197;50,90894347
160943;5,21E+18;5;3;15;0;2021;2;15;6;3;1;5;0;0;1;1;0;0;0;0;364266,5421;5648461,212;7,066735869;50,97173747
160949;5,21E+18;5;3;15;0;2021;6;10;2;3;0;1;0;0;0;0;0;0;0;1;364590,9636;5649359,09;7,071019417;50,97988345
160956;5,21E+18;5;3;15;0;2021;3;16;4;3;8;1;0;0;0;1;0;0;0;0;361091,1699;5648968,199;7,021343584;50,97553678
160965;5,21E+18;5;3;15;0;2021;9;6;5;3;0;7;1;0;1;1;0;0;0;0;363543,566;5648196,931;7,056543935;50,96919145
160974;5,21E+18;5;3;15;0;2021;2;11;6;3;6;7;0;0;0;1;1;0;0;0;364962,0516;5635571,992;7,081406641;50,85605814
160975;5,21E+18;5;3;15;0;2021;3;12;5;3;1;5;0;0;0;1;0;0;0;0;363452,8776;5648271,225;7,055225224;50,96983766
160977;5,21E+18;5;3;15;0;2021;5;14;5;3;5;3;0;0;0;1;0;0;0;0;362836,2418;5648552,379;7,046342184;50,97221797
160978;5,21E+18;5;3;15;0;2021;1;19;7;2;6;1;2;0;0;1;1;0;0;0;360794,2437;5645168,862;7,018570062;50,94131976
160983;5,21E+18;5;3;15;0;2021;11;10;7;3;5;3;0;0;0;1;0;0;0;0;360187,0847;5638567,599;7,012462693;50,88184589
160993;5,21E+18;5;3;15;0;2021;2;15;5;3;0;4;0;0;0;1;1;0;0;0;364063,8123;5638976,252;7,067387083;50,88644377
160994;5,21E+18;5;3;15;0;2021;5;11;7;3;6;2;0;1;0;1;1;0;0;0;364821,2923;5638276,275;7,078408624;50,88033039
161002;5,21E+18;5;3;15;0;2021;6;13;4;3;4;6;0;0;0;1;0;0;0;0;360426,3561;5641287,231;7,014822712;50,90634579
161005;5,21E+18;5;3;15;0;2021;1;7;3;3;5;2;2;1;1;1;0;0;0;0;363875,1536;5640618,159;7,064094661;50,90115603
161008;5,21E+18;5;3;15;0;2021;12;18;5;3;5;3;2;0;0;1;0;1;0;0;360899,314;5644790,917;7,020208962;50,93794845
161017;5,21E+18;5;3;15;0;2021;6;12;4;3;0;7;0;0;1;0;0;0;0;0;364840,3561;5648328,239;7,074953231;50,97067733
161023;5,21E+18;5;3;15;0;2021;12;9;2;3;0;1;0;1;0;1;0;0;0;0;364950,7508;5638616,508;7,08012209;50,88341855
161025;5,21E+18;5;3;15;0;2021;9;9;6;3;1;5;0;0;1;1;0;0;0;0;362959,7608;5639754,065;7,05140863;50,89317349
161026;5,21E+18;5;3;15;0;2021;6;14;2;3;9;6;0;0;0;1;0;0;0;0;360397,2001;5647443,077;7,012050207;50,96166251
161029;5,21E+18;5;3;15;0;2021;4;17;5;3;5;5;0;0;0;1;0;1;0;0;363462,4706;5648763,557;7,055176913;50,9742647
161035;5,21E+18;5;3;15;0;2021;6;15;3;3;5;3;0;0;1;0;0;0;0;0;362668,9384;5648525,594;7,043970839;50,97193738
161037;5,21E+18;5;3;15;0;2021;11;10;4;2;6;7;0;0;0;1;1;0;0;0;363766,5991;5644220,567;7,061206416;50,93350699
161039;5,21E+18;5;3;15;0;2021;3;12;2;3;5;2;0;0;1;1;0;0;0;0;364951,8172;5638373,844;7,0802269;50,88123782
161052;5,21E+18;5;3;15;0;2021;6;20;6;3;5;3;0;1;0;1;0;1;0;0;361897,8451;5649573,947;7,032596698;50,98117479
161062;5,21E+18;5;3;15;0;2021;9;11;5;3;4;6;0;0;1;1;0;0;0;0;360982,3315;5644868,581;7,021360146;50,93866645
161067;5,21E+18;5;3;15;0;2021;7;9;2;3;5;3;0;0;1;1;0;0;0;0;360486,159;5648808,784;7,012792341;50,97395785
161078;5,21E+18;5;3;15;0;2021;5;8;5;2;5;3;0;1;0;1;0;0;0;0;364086,2986;5644859,967;7,065514922;50,93932901
161092;5,21E+18;5;3;15;0;2021;9;17;7;2;1;6;0;0;1;1;0;0;0;0;362999,1133;5650836,971;7,047799344;50,99278906
161093;5,21E+18;5;3;15;0;2021;9;11;1;3;0;3;0;0;0;1;0;0;0;0;360978,1059;5643592,367;7,02178685;50,92719579
161098;5,21E+18;5;3;15;0;2021;6;21;6;3;4;2;0;1;0;1;0;0;0;0;360622,358;5646328,725;7,015681139;50,95170215
161102;5,21E+18;5;3;15;0;2021;9;14;7;3;5;2;0;0;0;1;0;0;0;0;362244,554;5651272,347;7,036888807;50,99652177
161103;5,21E+18;5;3;15;0;2021;6;10;5;3;3;6;0;1;0;1;0;1;0;0;363440,6038;5643430,579;7,056865845;50,92632993
161108;5,21E+18;5;3;15;0;2021;6;5;3;3;6;4;0;0;0;1;1;0;0;0;361884,5289;5649211,019;7,032545017;50,97790988
161120;5,21E+18;5;3;15;0;2021;11;18;3;3;7;7;2;0;1;0;0;0;0;0;365800,7081;5645666,461;7,089604699;50,946979
161122;5,21E+18;5;3;15;0;2021;1;7;2;3;8;1;2;1;1;0;0;0;0;0;363658,9324;5638585,023;7,06178035;50,88283217
161139;5,21E+18;5;3;15;0;2021;12;10;3;2;5;2;0;0;1;1;0;0;0;0;361889,9786;5649453,355;7,032530525;50,98008912
161140;5,21E+18;5;3;15;0;2021;5;15;3;3;5;3;0;1;1;1;0;0;0;0;364528,196;5645422,53;7,071591499;50,94448903
161151;5,21E+18;5;3;15;0;2021;6;20;4;3;1;5;0;0;1;0;1;0;0;0;360445,8254;5646693,341;7,013029683;50,95493629
161154;5,21E+18;5;3;15;0;2021;11;15;5;2;1;7;0;0;0;1;0;0;0;0;364834,4981;5649182,609;7,074552235;50,97835456
161159;5,21E+18;5;3;15;0;2021;4;12;5;2;1;5;0;0;0;1;0;0;0;0;363592,8491;5640064,503;7,060289126;50,89611342
161160;5,21E+18;5;3;15;0;2021;9;18;7;3;0;2;0;0;0;1;0;0;0;1;360393,5446;5648478,39;7,011600853;50,97096612
161163;5,21E+18;5;3;15;0;2021;10;21;4;3;5;3;2;0;0;1;0;0;0;0;362938,5775;5641504,954;7,05045035;50,90890449
161234;5,21E+18;5;3;15;0;2021;11;18;2;3;5;3;2;1;0;1;0;1;0;0;366331,988;5642100,936;7,098470828;50,91505676
161241;5,21E+18;5;3;15;0;2021;6;13;2;3;5;3;0;0;0;1;0;0;0;0;366408,887;5636410,617;7,101644761;50,86393154
161260;5,21E+18;5;3;15;0;2021;3;9;2;3;6;4;0;0;0;1;1;0;0;0;366483,3432;5648546,859;7,098259766;50,9730254
161433;5,21E+18;5;3;15;0;2021;9;13;4;3;8;5;0;0;0;1;0;0;0;0;365806,1412;5636335,831;7,093112112;50,8631198
161567;5,21E+18;5;3;15;0;2021;9;5;2;3;5;3;2;0;1;1;0;0;0;0;365872,8586;5635785,295;7,094261378;50,85818721
161652;5,21E+18;5;3;15;0;2021;1;13;2;3;1;3;0;1;0;1;0;1;0;0;366420,4228;5633808,916;7,102757786;50,84055066
161674;5,21E+18;5;3;15;0;2021;5;18;1;3;7;1;0;0;1;0;0;0;0;0;366086,2655;5648132,206;7,09276004;50,96920649
161698;5,21E+18;5;3;15;0;2021;7;5;7;3;5;5;0;0;0;1;0;1;0;0;366309,4717;5636071,221;7,100356879;50,86085815
161706;5,21E+18;5;3;15;0;2021;2;8;6;3;0;1;0;2;0;0;0;1;0;0;366653,9932;5636727,621;7,105010191;50,86683728
161714;5,21E+18;5;3;15;0;2021;6;8;3;3;0;6;0;0;1;1;1;0;0;0;366252,4109;5636171,111;7,099510055;50,86174274
161719;5,21E+18;5;3;15;0;2021;10;15;4;3;6;2;0;1;0;1;1;0;0;0;365861,6717;5635839,465;7,094082671;50,85867148
161727;5,21E+18;5;3;15;0;2021;10;15;1;2;0;1;0;1;1;0;0;0;0;0;365721,926;5634423,659;7,092617495;50,84591415
161776;5,21E+18;5;3;15;0;2021;10;3;7;3;0;3;2;1;0;0;0;1;0;1;366175,715;5637782,279;7,097831433;50,87620576
161790;5,21E+18;5;3;15;0;2021;12;13;7;3;0;1;0;1;0;0;0;1;0;0;367081,6954;5638179,931;7,110556891;50,87998887
161803;5,21E+18;5;3;15;0;2021;10;22;6;3;0;7;2;0;0;1;0;0;0;1;366224,67;5634877,009;7,099589028;50,85010523
161858;5,21E+18;5;3;15;0;2021;11;21;4;3;0;1;2;0;1;1;0;0;0;0;367405,522;5637856,829;7,115274632;50,87715928
